"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 17:54:20 GMT 2024","Mon Sep 09 17:54:24 GMT 2024","4148","tests","test_all","Test","","","test_register_with_existing_email",""
"passed","Mon Sep 09 17:54:31 GMT 2024","Mon Sep 09 17:54:31 GMT 2024","730","tests","test_all","Test","","","test_test_cases_page",""
"passed","Mon Sep 09 17:53:56 GMT 2024","Mon Sep 09 17:53:59 GMT 2024","2992","tests","test_all","Test","","","test_register_user",""
"passed","Mon Sep 09 17:54:42 GMT 2024","Mon Sep 09 17:54:44 GMT 2024","1875","tests","test_all","Test","","","test_subscription_in_home_page",""
"passed","Mon Sep 09 17:54:59 GMT 2024","Mon Sep 09 17:55:05 GMT 2024","5948","tests","test_all","Test","","","test_register_while_checkout",""
"passed","Mon Sep 09 17:54:38 GMT 2024","Mon Sep 09 17:54:39 GMT 2024","1125","tests","test_all","Test","","","test_search_product",""
"passed","Mon Sep 09 17:54:09 GMT 2024","Mon Sep 09 17:54:10 GMT 2024","983","tests","test_all","Test","","","test_invalid_login",""
"passed","Mon Sep 09 17:54:55 GMT 2024","Mon Sep 09 17:54:56 GMT 2024","1320","tests","test_all","Test","","","test_product_quantity_in_cart",""
"passed","Mon Sep 09 17:54:34 GMT 2024","Mon Sep 09 17:54:35 GMT 2024","1267","tests","test_all","Test","","","test_all_products_and_product_detail_page",""
"passed","Mon Sep 09 17:54:13 GMT 2024","Mon Sep 09 17:54:17 GMT 2024","4489","tests","test_all","Test","","","test_logout",""
"passed","Mon Sep 09 17:54:27 GMT 2024","Mon Sep 09 17:54:28 GMT 2024","878","tests","test_all","Test","","","test_contact_us_form",""
"passed","Mon Sep 09 17:54:50 GMT 2024","Mon Sep 09 17:54:52 GMT 2024","2129","tests","test_all","Test","","","test_adding_products_in_cart",""
"passed","Mon Sep 09 17:54:47 GMT 2024","Mon Sep 09 17:54:47 GMT 2024","806","tests","test_all","Test","","","test_subscription_in_cart_page",""
"passed","Mon Sep 09 17:55:08 GMT 2024","Mon Sep 09 17:55:13 GMT 2024","5128","tests","test_all","Test","","","test_register_before_checkout",""
"passed","Mon Sep 09 17:54:02 GMT 2024","Mon Sep 09 17:54:06 GMT 2024","3992","tests","test_all","Test","","","test_valid_login",""
