"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 19:09:03 GMT 2024","Mon Sep 09 19:09:04 GMT 2024","899","tests","test_all","Test","","","test_invalid_login",""
"passed","Mon Sep 09 19:10:18 GMT 2024","Mon Sep 09 19:10:19 GMT 2024","761","tests","test_all","Test","","","test_test_cases_page",""
"passed","Mon Sep 09 19:10:22 GMT 2024","Mon Sep 09 19:10:23 GMT 2024","1257","tests","test_all","Test","","","test_all_products_and_product_detail_page",""
"passed","Mon Sep 09 19:10:34 GMT 2024","Mon Sep 09 19:10:35 GMT 2024","846","tests","test_all","Test","","","test_subscription_in_cart_page",""
"broken","Mon Sep 09 19:09:41 GMT 2024","Mon Sep 09 19:10:11 GMT 2024","30810","tests","test_all","Test","","","test_register_with_existing_email",""
"passed","Mon Sep 09 19:10:38 GMT 2024","Mon Sep 09 19:10:40 GMT 2024","2166","tests","test_all","Test","","","test_adding_products_in_cart",""
"passed","Mon Sep 09 19:10:25 GMT 2024","Mon Sep 09 19:10:27 GMT 2024","1135","tests","test_all","Test","","","test_search_product",""
"broken","Mon Sep 09 19:10:47 GMT 2024","Mon Sep 09 19:11:18 GMT 2024","31491","tests","test_all","Test","","","test_register_while_checkout",""
"broken","Mon Sep 09 19:07:56 GMT 2024","Mon Sep 09 19:08:27 GMT 2024","30596","tests","test_all","Test","","","test_register_user",""
"broken","Mon Sep 09 19:11:21 GMT 2024","Mon Sep 09 19:11:52 GMT 2024","30785","tests","test_all","Test","","","test_register_before_checkout",""
"passed","Mon Sep 09 19:10:14 GMT 2024","Mon Sep 09 19:10:16 GMT 2024","1268","tests","test_all","Test","","","test_contact_us_form",""
"broken","Mon Sep 09 19:09:07 GMT 2024","Mon Sep 09 19:09:38 GMT 2024","30635","tests","test_all","Test","","","test_logout",""
"passed","Mon Sep 09 19:10:29 GMT 2024","Mon Sep 09 19:10:32 GMT 2024","2068","tests","test_all","Test","","","test_subscription_in_home_page",""
"passed","Mon Sep 09 19:10:43 GMT 2024","Mon Sep 09 19:10:44 GMT 2024","1396","tests","test_all","Test","","","test_product_quantity_in_cart",""
"broken","Mon Sep 09 19:08:30 GMT 2024","Mon Sep 09 19:09:00 GMT 2024","30779","tests","test_all","Test","","","test_valid_login",""
