"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Sep 09 21:24:04 GMT 2024","Mon Sep 09 21:24:36 GMT 2024","31212","tests","test_all","Test","","","test_contact_us_form",""
"passed","Mon Sep 09 21:24:39 GMT 2024","Mon Sep 09 21:24:40 GMT 2024","902","tests","test_all","Test","","","test_test_cases_page",""
"broken","Mon Sep 09 21:25:09 GMT 2024","Mon Sep 09 21:25:41 GMT 2024","31689","tests","test_all","Test","","","test_register_while_checkout",""
"passed","Mon Sep 09 21:25:00 GMT 2024","Mon Sep 09 21:25:02 GMT 2024","2343","tests","test_all","Test","","","test_adding_products_in_cart",""
"passed","Mon Sep 09 21:24:56 GMT 2024","Mon Sep 09 21:24:57 GMT 2024","777","tests","test_all","Test","","","test_subscription_in_cart_page",""
"passed","Mon Sep 09 21:23:39 GMT 2024","Mon Sep 09 21:23:43 GMT 2024","3674","tests","test_all","Test","","","test_valid_login",""
"passed","Mon Sep 09 21:23:46 GMT 2024","Mon Sep 09 21:23:47 GMT 2024","1046","tests","test_all","Test","","","test_invalid_login",""
"passed","Mon Sep 09 21:23:33 GMT 2024","Mon Sep 09 21:23:36 GMT 2024","3027","tests","test_all","Test","","","test_register_user",""
"passed","Mon Sep 09 21:25:44 GMT 2024","Mon Sep 09 21:25:49 GMT 2024","5534","tests","test_all","Test","","","test_register_before_checkout",""
"passed","Mon Sep 09 21:24:43 GMT 2024","Mon Sep 09 21:24:44 GMT 2024","1731","tests","test_all","Test","","","test_all_products_and_product_detail_page",""
"passed","Mon Sep 09 21:25:05 GMT 2024","Mon Sep 09 21:25:06 GMT 2024","1240","tests","test_all","Test","","","test_product_quantity_in_cart",""
"passed","Mon Sep 09 21:23:50 GMT 2024","Mon Sep 09 21:23:54 GMT 2024","4912","tests","test_all","Test","","","test_logout",""
"passed","Mon Sep 09 21:24:51 GMT 2024","Mon Sep 09 21:24:53 GMT 2024","2178","tests","test_all","Test","","","test_subscription_in_home_page",""
"passed","Mon Sep 09 21:23:57 GMT 2024","Mon Sep 09 21:24:02 GMT 2024","4299","tests","test_all","Test","","","test_register_with_existing_email",""
"passed","Mon Sep 09 21:24:47 GMT 2024","Mon Sep 09 21:24:48 GMT 2024","1184","tests","test_all","Test","","","test_search_product",""
